#Contest ID,Contest Title,Contest Seq Nbr,Contest Type,Contest Party,Mail Blank Votes,In-Person Blank Votes,Mail Over Votes,In-Person Over Votes,Mail Invalid Votes,In-Person Invalid Votes,Registered Voters,Total Precincts,Counted Precincts,Candidate ID,Candidate Name,Candidate Seq Nbr,Candidate Party,Mail Votes,In-Person Votes,Total Votes
"117","Councilmember, Dist 2","130","OF","NON","755","18","9","0","0","0","839618","12","6","8","NAPOLEON, Gary, Jr. (Gigi)","4",,"716","18","734",
"117","Councilmember, Dist 2","130","OF","NON","755","18","9","0","0","0","839618","12","6","7","MANIPOL, Grace","3",,"326","38","364",
"176","Councilmember, Dist 3","131","OF","NON","546","9","2","0","0","0","839618","14","7","3","ONISHI, Dennis (Fresh)","2",,"3093","90","3183",
"176","Councilmember, Dist 3","131","OF","NON","546","9","2","0","0","0","839618","14","7","2","CHANG, Kelton","1",,"1264","40","1304",
"176","Councilmember, Dist 3","131","OF","NON","546","9","2","0","0","0","839618","14","7","1","ROBINSON, Kaloa","3",,"1126","41","1167",
"176","Councilmember, Dist 3","131","OF","NON","546","9","2","0","0","0","839618","14","7","4","TURALDE, Leomana","4",,"354","42","396",
"150","Councilmember, Dist 4","132","OF","NON","1240","25","0","0","0","0","839618","4","2","1","KIERKIEWICZ, Ashley","1",,"3271","84","3355",
"209","Councilmember, Dist 5","133","OF","NON","428","12","1","1","0","0","839618","10","5","3","KANEALI'I-KLEINFELDER, Matt","1",,"1723","53","1776",
"209","Councilmember, Dist 5","133","OF","NON","428","12","1","1","0","0","839618","10","5","1","RODENHURST, Ikaika","2",,"988","32","1020",
"209","Councilmember, Dist 5","133","OF","NON","428","12","1","1","0","0","839618","10","5","2","TOLENTINO, Aaron","4",,"830","56","886",
"209","Councilmember, Dist 5","133","OF","NON","428","12","1","1","0","0","839618","10","5","5","TAYLOR, Haylie L.","3",,"151","14","165",
"209","Councilmember, Dist 5","133","OF","NON","428","12","1","1","0","0","839618","10","5","4","TORRES, Sysha-Marie","5",,"122","4","126",
"121","Councilmember, Dist 6","134","OF","NON","758","6","5","0","0","0","839618","10","5","3","GALIMBA, Michelle M.","2",,"2333","10","2343",
"121","Councilmember, Dist 6","134","OF","NON","758","6","5","0","0","0","839618","10","5","4","KAILIAWA-SMITH, Ikaika","4",,"1190","15","1205",
"121","Councilmember, Dist 6","134","OF","NON","758","6","5","0","0","0","839618","10","5","5","JONES, Kyle K.","3",,"409","1","410",
"121","Councilmember, Dist 6","134","OF","NON","758","6","5","0","0","0","839618","10","5","6","BURNS, Marie J.","1",,"219","0","219",
"220","Councilmember, Dist 7","135","OF","NON","605","0","6","0","0","0","839618","14","7","1","VILLEGAS, Rebecca A.","4",,"2063","0","2063",
"220","Councilmember, Dist 7","135","OF","NON","605","0","6","0","0","0","839618","14","7","3","HEWLEN, Zahz Manawapou","1",,"497","0","497",
"220","Councilmember, Dist 7","135","OF","NON","605","0","6","0","0","0","839618","14","7","2","MOORE, Wesley","3",,"437","0","437",
"220","Councilmember, Dist 7","135","OF","NON","605","0","6","0","0","0","839618","14","7","5","MONTGOMERY, Joshua W.","2",,"387","0","387",
"220","Councilmember, Dist 7","135","OF","NON","605","0","6","0","0","0","839618","14","7","4","WILKINSON, Jennifer","5",,"335","0","335",
"123","Councilmember, Dist 8","136","OF","NON","716","0","4","0","0","0","839618","6","3","1","INABA, Holeka Goro","2",,"2042","1","2043",
"123","Councilmember, Dist 8","136","OF","NON","716","0","4","0","0","0","839618","6","3","2","BURNS, Caryl","1",,"817","1","818",
"124","Councilmember, Dist 9","137","OF","NON","418","1","5","0","0","0","839618","8","4","2","HUSTACE, James E.","2",,"2026","3","2029",
"124","Councilmember, Dist 9","137","OF","NON","418","1","5","0","0","0","839618","8","4","1","EVANS, Cindy","1",,"1805","0","1805",
"124","Councilmember, Dist 9","137","OF","NON","418","1","5","0","0","0","839618","8","4","3","KONOWICZ, Michael J.","3",,"821","0","821",
"130","Councilmember (South Maui)","138","OF","NON","3495","51","24","0","0","0","839618","68","34","1","COOK, Tom","1",,"10136","239","10375",
"130","Councilmember (South Maui)","138","OF","NON","3495","51","24","0","0","0","839618","68","34","2","KING, Kelly Takaya","2",,"9904","187","10091",
"130","Councilmember (South Maui)","138","OF","NON","3495","51","24","0","0","0","839618","68","34","3","PRONES, Johnny Keoni","3",,"1307","75","1382",
"132","Councilmember (Upcountry)","139","OF","NON","4012","81","14","0","0","0","839618","68","34","1","SUGIMURA, Yuki Lei Kashiwa","3",,"14735","240","14975",
"132","Councilmember (Upcountry)","139","OF","NON","4012","81","14","0","0","0","839618","68","34","4","CRUZ, Jocelyn N.","2",,"4252","156","4408",
"132","Councilmember (Upcountry)","139","OF","NON","4012","81","14","0","0","0","839618","68","34","3","CODELIA, Edward (Ed)","1",,"1853","75","1928",
"135","Prosecuting Attorney","140","OF","NON","5607","201","0","0","0","0","839618","32","32","1","LIKE, Rebecca V.","1",,"6255","159","6414",
"136","Councilmember","141","OF","NON","28125","967","19","0","0","0","839618","32","32","6","CARVALHO, Bernard P., Jr.","3",,"6282","160","6442",
"136","Councilmember","141","OF","NON","28125","967","19","0","0","0","839618","32","32","8","RAPOZO, Mel","15",,"6065","172","6237",
"136","Councilmember","141","OF","NON","28125","967","19","0","0","0","839618","32","32","18","KANESHIRO, Arryl J.","10",,"5657","112","5769",
"136","Councilmember","141","OF","NON","28125","967","19","0","0","0","839618","32","32","3","KAGAWA, Ross","9",,"5416","127","5543",
"136","Councilmember","141","OF","NON","28125","967","19","0","0","0","839618","32","32","24","KUALII, KipuKai","12",,"5346","110","5456",
"136","Councilmember","141","OF","NON","28125","967","19","0","0","0","839618","32","32","7","COWDEN, Felicia","4",,"4695","155","4850",
"136","Councilmember","141","OF","NON","28125","967","19","0","0","0","839618","32","32","17","BULOSAN, Addison","2",,"4553","102","4655",
"136","Councilmember","141","OF","NON","28125","967","19","0","0","0","839618","32","32","9","DECOSTA, Billy D.","6",,"3971","104","4075",
"136","Councilmember","141","OF","NON","28125","967","19","0","0","0","839618","32","32","21","HOLLAND, Fern Anuenue","8",,"3755","114","3869",
"136","Councilmember","141","OF","NON","28125","967","19","0","0","0","839618","32","32","20","CUMMINGS, Sherri","5",,"1726","50","1776",
"136","Councilmember","141","OF","NON","28125","967","19","0","0","0","839618","32","32","27","APILADO, Abe, Jr. (Aba-G)","1",,"1613","64","1677",
"136","Councilmember","141","OF","NON","28125","967","19","0","0","0","839618","32","32","26","KEAHIOLALO, W. Butch","11",,"1431","67","1498",
"136","Councilmember","141","OF","NON","28125","967","19","0","0","0","839618","32","32","22","NELSON, Jacquelyn (Jakki)","14",,"970","54","1024",
"136","Councilmember","141","OF","NON","28125","967","19","0","0","0","839618","32","32","19","THOMAS, Bart","16",,"955","53","1008",
"136","Councilmember","141","OF","NON","28125","967","19","0","0","0","839618","32","32","23","YAGO, Clint A., Sr.","17",,"858","18","876",
"136","Councilmember","141","OF","NON","28125","967","19","0","0","0","839618","32","32","25","DES, Ana Mo","7",,"792","62","854",
"136","Councilmember","141","OF","NON","28125","967","19","0","0","0","839618","32","32","28","LINDNER, Jeffrey","13",,"691","29","720",
"259","Mayor","142","OF","NON","15033","202","92","1","0","0","839618","308","308","2","BLANGIARDI, Rick","1",,"114932","1107","116039",
"259","Mayor","142","OF","NON","15033","202","92","1","0","0","839618","308","308","4","JAMES, Choon","4",,"19404","797","20201",
"259","Mayor","142","OF","NON","15033","202","92","1","0","0","839618","308","308","3","BOURGOIN, Duke","2",,"5452","203","5655",
"259","Mayor","142","OF","NON","15033","202","92","1","0","0","839618","308","308","5","DICKS, Karl O.","3",,"4769","307","5076",
"265","Prosecuting Attorney","143","OF","NON","43816","956","0","0","0","0","839618","308","308","1","ALM, Steve","1",,"115866","1661","117527",
"137","Councilmember, Dist I","144","OF","NON","2715","72","0","0","0","0","839618","38","38","1","TUPOLA, Andria","1",,"9702","457","10159",
"139","Councilmember, Dist III","145","OF","NON","4217","38","23","0","0","0","839618","38","38","1","KIAAINA, Esther","3",,"11083","70","11153",
"139","Councilmember, Dist III","145","OF","NON","4217","38","23","0","0","0","839618","38","38","4","KAUAHIKAUA, David","2",,"3262","51","3313",
"139","Councilmember, Dist III","145","OF","NON","4217","38","23","0","0","0","839618","38","38","3","NAKANELUA, Kelsey","4",,"3165","78","3243",
"139","Councilmember, Dist III","145","OF","NON","4217","38","23","0","0","0","839618","38","38","2","CURREN, Christopher J.","1",,"1153","15","1168",
"140","Councilmember, Dist V","146","OF","NON","3862","70","13","0","0","0","839618","34","34","2","NISHIMOTO, Scott Y.","2",,"12417","129","12546",
"140","Councilmember, Dist V","146","OF","NON","3862","70","13","0","0","0","839618","34","34","3","SCHULTZ, Brendan","3",,"3121","62","3183",
"140","Councilmember, Dist V","146","OF","NON","3862","70","13","0","0","0","839618","34","34","1","MUNENO, William (Bill)","1",,"1733","56","1789",
"255","Councilmember, Dist VII","147","OF","NON","3534","48","0","0","0","0","839618","28","28","1","CORDERO, Radiant","1",,"8950","105","9055",
"260","Councilmember, Dist IX","148","OF","NON","1863","34","0","0","0","0","839618","32","32","1","TULBA, Augie (Augie T)","1",,"9269","240","9509",
